artist_name,track_name,track_id,album_id,artist_id,track_popularity,artist_popularity,artist_genre,duration_ms,release_date,release_date_precision
Mitchell Tenpenny,Truth About You,4Qum1kECNQrpREev5fvAQ4,3XoK5Dz1cSeeRi5bbO2Gbt,1p6CdzJRoicjRcSdWoB9Qc,72,65,"['contemporary country', 'heartland rock']",203036,2021-07-09,day
Elvis Costello & The Attractions,Pump It Up - 2021 Remaster,6vEPVbqE9Ggz52TSa3WgGL,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,13,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",196680,1978-03-17,day
CORPSE,HOT DEMON B!TCHES NEAR U ! ! !,7v4pPS4A7NgY7bxFA3Etv3,5kcBHP5GH7fsOJLwVfXmx3,7yntSJ6uojO3z6GFUVwhAW,76,69,"['dream smp', 'viral rap']",96000,2021-09-03,day
Luttrell,Operation Midnight - Mixed,2tEGoZPz9LkEeyFEL7ms0m,3zIUPOvazNB5crfiDdXcwq,4EOyJnoiiOJ4vuNhSBArB2,21,44,['progressive house'],359976,2021-12-17,day
Trippie Redd,Miss The Rage (feat. Playboi Carti),5gZYpjakt37G3c58FKcQwJ,4sS5IjHR0YOJQdSTQ8whWz,6Xgp2XMz1fhVYe7i6yNAax,76,81,"['melodic rap', 'rap', 'trap']",236883,2021-08-21,day
Crucial Dudes,"Mt. Chill, You're Climbin' (2021 Remaster)",7zXnceW3kadhsi095get1f,3nmkqwAYrz7BhOQeoqypSb,5ccLp1eIj7ufwLUpVLmSFl,12,22,"['alternative emo', 'anthem emo']",52534,2021-01-08,day
A Boogie Wit da Hoodie,Man in the Mirror,7uLFOXgLrS90tEYPO1DGXy,1VxVQAgekwkFo8yoXvFZ8o,31W5EY0aAly4Qieq6OFu6I,75,80,"['melodic rap', 'rap', 'trap']",215303,2021-12-10,day
Factor B,Connected (Mixed),75F6b7vnwTffbKtekQSIcY,4OaMsk8VihZmMNIx8oYdoo,4OUavLWUepaSy6MNjkNS3g,25,33,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",84706,2021-12-09,day
PinkPantheress,Pain,4S4QJfBGGrC8jRIjJHf1Ka,65YAjLCn7Jp33nJpOxIPMe,78rUTD7y6Cy67W1RVzYs7t,76,69,['russian plugg'],98544,2021-10-15,day
Armin van Buuren,The Greater Light To Rule The Night (Mixed),5MuiVxDNvP1KA3Ay80qIKg,4OaMsk8VihZmMNIx8oYdoo,0SfsnGyD8FpIN4U4WCkBZ5,25,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",66042,2021-12-09,day
Tiësto,Don't Be Shy,0bI7K9Becu2dtXK1Q3cZNB,2TvfE8CY37OQIPVGcWYpEA,2o5jDhtHVPhrJdv3cEQ99Z,86,81,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",140500,2021-08-12,day
Ashley Wallbridge,World For You (Mixed),0OSiXxRPHYHnWhSbDd2v5T,4OaMsk8VihZmMNIx8oYdoo,4hNpdlfPY7R51u4FEkBxJG,25,48,"['pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",56506,2021-12-09,day
Jelly Roll,Son Of A Sinner,25VQoiuyc0HkC5FQTj1a8G,4aWPCLZWr9gG0ucLIMJavx,19k8AgwwTSxeaxkOuCQEJs,72,69,"['country rap', 'nashville hip hop', 'tennessee hip hop']",232093,2021-09-17,day
Crucial Dudes,Contour (2021 Remaster),3LglxOQujArGqNayVJfQxd,3nmkqwAYrz7BhOQeoqypSb,5ccLp1eIj7ufwLUpVLmSFl,11,22,"['alternative emo', 'anthem emo']",137063,2021-01-08,day
AJR,Way Less Sad,6g3XrmNrWVa33dZuxIhMbF,1y2AzG31F4CuCKQ1rpIzaI,6s22t5Y3prQHyaHWUN1R1C,71,75,['modern rock'],206108,2021-03-26,day
il:lo,Meliadi - Mixed,0E6VVmMB94diIzl1dURJGT,3zIUPOvazNB5crfiDdXcwq,0Upbj4hHk4d4UJ0HhnVs4F,20,46,['vapor twitch'],158357,2021-12-17,day
Sadie Jean,WYD Now?,3ZBeHiRJUj1vdiU8zzGPgb,7vHnOZjiqPEgDP6BkmEp2Z,0sMAHzxguan2KpnKFZPW2d,78,59,[],144666,2021-12-10,day
Simon Patterson,Golden Hour (Mixed),4NyvKbE4h8HU4f51oOOv58,4OaMsk8VihZmMNIx8oYdoo,3QxbGzjZc3kgHNJOBOZM2M,24,36,"['progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",47266,2021-12-09,day
siouxxie sixxsta,masquerade,0RYHqnmtNRfbYxP6Dn8Vse,1hfRW8Q9CbSzVaKCbaFMxB,0OO76E5lRfeyBI3fkA73Dr,77,59,"['glitchcore', 'hyperpop', 'sped up']",144535,2021-11-11,day
Ilan Bluestone,Stranger To Your Love (Mixed) - Stoneblue Remix,4tVrsEq40w0tw3VJbpYdf0,4OaMsk8VihZmMNIx8oYdoo,1yoZuH2j43vVSWsOwYuQyn,25,47,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",62626,2021-12-09,day
Tory Lanez,The Color Violet,3azJifCSqg9fRij2yKIbWz,5Gm2XKBgnlzd6qTi7LE1z2,2jku7tDXc6XoB6MO2hFuqg,77,78,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",226466,2021-12-10,day
Eduardo McGregor,Fooled You,0OSDSo6SAKx0FzJLE7sxfD,3qyF7adpUWWAu15eNjqS5r,10BMLaHyf7zCNLKpU7277w,13,12,[],515702,2021-12-03,day
Adele,Easy On Me,46IZ0fSY2mpAiktS3KOqds,21jF5jlMtzo94wbxmJ18aa,4dpARuHxo51G3z768sgnrY,84,83,"['british soul', 'pop', 'pop soul', 'uk pop']",224694,2021-11-19,day
Lane 8,Is This Our Earth? - Mixed,1rMm6XUecX6yxyAHDpUztu,3zIUPOvazNB5crfiDdXcwq,27gtK7m9vYwCyJ04zz0kIb,19,61,"['edm', 'gauze pop', 'progressive house', 'tropical house']",309284,2021-12-17,day
Yeat,Mad bout that,7nZwBbH8F8FqArrVIe8Zl4,7EO5zGsZP0HHxEhSLGw2aj,3qiHUAX7zY4Qnjx8TNUzVx,73,79,['pluggnb'],130200,2021-08-05,day
D72,In My Heart (Mixed),5kqrvpeNIh0rrSamvLBukX,4OaMsk8VihZmMNIx8oYdoo,6LwMT7S1AQrvSORZshZ9gt,24,35,"['progressive trance', 'trance', 'uplifting trance']",55653,2021-12-09,day
Young Thug,Livin It Up (with Post Malone & A$AP Rocky),7zjEyeBsaw9gV0jofJLfOM,7IKkHmEk4It4cRdOYanyvW,50co4Is1HCEo8bhOyUWKpn,76,84,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",210906,2021-10-15,day
Ferry Corsten,Orenda (Mixed),6pECdxuQYo70dmnT0hxwIZ,4OaMsk8VihZmMNIx8oYdoo,2ohlvFf9PBsDELdRstPtlP,25,52,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",84853,2021-12-09,day
DaBaby,Masterpiece,26UxwWl9xCb83OynXELJcL,6kaYDcX9dNmJE5OU71IUby,4r63FhuTkUYltbVAg5TQnk,73,82,"['north carolina hip hop', 'rap', 'trap']",181714,2021-01-15,day
RAM,You Are Enough (Mixed) - Alex M.O.R.P.H. Remix,0msgC44Yj4NgrfOzBXUUee,4OaMsk8VihZmMNIx8oYdoo,4f0a5IgkYFHFts5Z9N9SDX,25,41,"['dutch trance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",105260,2021-12-09,day
Travis Scott,Goosebumps - Remix,5uEYRdEIh9Bo4fpjDd4Na9,3SdFuYwyWoq7kuaHdTDcyD,0Y5tJX1MQlPlqiwlOH1tJY,83,86,"['hip hop', 'rap', 'slap house']",162802,2021-01-15,day
Armin van Buuren,Home With You (Mixed) - Armin van Buuren pres. Rising Star Remix,64AfD2AhDQ3w73WK24jRDs,4OaMsk8VihZmMNIx8oYdoo,0SfsnGyD8FpIN4U4WCkBZ5,24,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",60597,2021-12-09,day
Rauw Alejandro,Desesperados,6mmPpaltUZK7xjNlBPQQ0p,2Nt6MDJXfoxQ22tIQgWXIh,1mcTU81TzQhprhouKaTkpq,86,89,"['puerto rican pop', 'trap latino']",224996,2021-12-10,day
Ben Nicky,Dance (Mixed),6BhkPjbilFL2U328r975Tv,4OaMsk8VihZmMNIx8oYdoo,3Bd1phrOZJuCev9U0bzdtA,25,51,['hard trance'],41160,2021-12-09,day
Nio Garcia,AM Remix,05bfbizlM5AX6Mf1RRyMho,1jTRS4KS666BesH1GUHyEV,5hdhHgpxyniooUiQVaPxQ0,82,74,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",261334,2021-06-24,day
Yello,Blender - Re-Touched 2021,5TCngtrmHsNnoqnkfx4NnM,69eBdc9BelFvfDCCl2iDW2,3xgj17ZsWxxU86S4qlWvOi,27,49,"['new romantic', 'new wave', 'proto-techno', 'synthpop', 'zolo']",207066,2021-04-30,day
Polo G,Bad Man (Smooth Criminal),62l3NSQPUxvcwwzKUmysrE,2rLqUcipEjIKK9rma5OTN8,6AgTAQt8XS6jRWi4sX7w49,74,83,['chicago rap'],106000,2021-12-03,day
Marsh,Heaven - Mixed,0Kblu05tXCz2VefAzhYUu7,3zIUPOvazNB5crfiDdXcwq,1eucLGnPT27tdEh6MU29wp,20,48,['progressive house'],246016,2021-12-17,day
Lainey Wilson,Things A Man Oughta Know,5QS8PNEWbqTEZyQ6e9ZbJf,3I0SEplNpqsPfnLVZsNPif,6tPHARSq45lQ8BSALCfkFC,72,61,"['contemporary country', 'country pop']",203373,2021-02-19,day
Franky Wah,Bring Me Back To You - Mixed,2Eyhymxt83kwcjg4ylIRGf,3zIUPOvazNB5crfiDdXcwq,3IG3Ub4ra8AuSxCFDVkVco,19,51,"['house', 'uk dance', 'uk house']",390814,2021-12-17,day
Dan + Shay,You,2xPV95cfbyusygMTxpa3SW,7L8IHgiomfEpxOm61vgPTm,7z5WFjZAIYejWy0NI5lv4T,72,72,"['contemporary country', 'country', 'pop']",196253,2021-08-13,day
KOAN Sound,Max Out - 2021 Remaster,0D4QsjlrsW95BVQuKDk9Nb,1jMfsw3GgKVzKzR8jxYoym,1NCLweIUpq8knzemBwAwoo,14,37,"['complextro', 'edm', 'electro house', 'filthstep', 'glitch']",262662,2021-06-11,day
Benson Boone,GHOST TOWN,135Lf4Q0CzlMNfOxbEUsLH,4NTDxbwbo2rMGMm6U9UAEP,22wbnEMDvgVIAGdFeek6ET,81,71,['pop'],193733,2021-10-15,day
Lipps Inc.,Funkytown - Single Version,3tyHOaSBaHsFjIOzm6k8Pr,5RW6nz70RfmxqYCfDOwKTP,0lwRI7lvmlRY5DiA5Xa6wQ,17,57,"['disco', 'europop', 'minneapolis sound']",234800,2021-10-15,day
Kane Brown,One Mississippi,4FdPnT2cFrpWCmWZd7GXc3,3VCaKLIlIDrfKvurZcTmBl,3oSJ7TBVCWMDMiYjXNiCKE,72,73,"['black americana', 'contemporary country', 'country', 'country road']",213718,2021-08-20,day
Elvis Costello & The Attractions,Tiny Steps - 2021 Remaster,1JktNrf6tKLJn69Vu7wjfa,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,12,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",164080,1978-03-17,day
Parmalee,Just the Way,3FE6cfCDhmhOraeSLPe6Vj,33TRcgk13pDfnELf22G8wN,4TshyQDihSYXSWqvclXl3I,72,62,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern uplift']",193880,2021-07-30,day
Ben Böhmer,Beyond Beliefs - Mixed,0EhJjOXd7nLzCL7XZzSlik,3zIUPOvazNB5crfiDdXcwq,5tDjiBYUsTqzd0RkTZxK7u,20,63,['tropical house'],399530,2021-12-17,day
Kanye West,Off The Grid,6LNoArVBBVZzUTUiAX2aKO,5CnpZV3q5BcESefcB3WJmz,5K4W6rqBFWDnAN6FQUkS6x,76,90,"['chicago rap', 'rap']",339249,2021-08-29,day
Elvis Costello & The Attractions,The Beat - 2021 Remaster,2yT7eT3OU8de4QJaVB1HO1,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,12,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",228973,1978-03-17,day
Oliver Tree,Life Goes On,0eu4C55hL6x29mmeAjytzC,5vP0fNictdWyU48o83Q7ob,6TLwD7HPWuiOzvXEa3oCNe,81,70,['alternative hip hop'],161803,2021-05-28,day
Elvis Costello & The Attractions,No Action - 2021 Remaster,1Pb10yo57wXfoJZemj5qM4,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,12,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",121093,1978-03-17,day
Kane Brown,Memory,34chhNX59Wo9HMFCsI3K8Y,0jpQZkMeWh9yysxyTSCywk,3oSJ7TBVCWMDMiYjXNiCKE,74,73,"['black americana', 'contemporary country', 'country', 'country road']",153337,2021-07-09,day
Crucial Dudes,Mad Nice (2021 Remaster),0CxuwJN14HAmT719aiTq4G,3nmkqwAYrz7BhOQeoqypSb,5ccLp1eIj7ufwLUpVLmSFl,11,22,"['alternative emo', 'anthem emo']",55051,2021-01-08,day
BTS,Butter,1mWdTewIgB3gtBM3TOSFhB,0PBQ3Cp6NG8WX0G9KQVNMP,3Nrfpe0tUJi4K4DXYWgMUX,83,92,"['k-pop', 'k-pop boy group']",164441,2021-06-04,day
Crucial Dudes,On Leaving (2021 Remaster),2kCQ6uef9ZZPttWLsoJqP9,3nmkqwAYrz7BhOQeoqypSb,5ccLp1eIj7ufwLUpVLmSFl,10,22,"['alternative emo', 'anthem emo']",199465,2021-01-08,day
KAROL G,EL MAKINON,2FSGUA0gFgGeQdprjtGM2M,5CS8E6JVACItYto4OOJoPW,790FomKkXshlbRYZFtlgla,82,87,"['latin', 'reggaeton', 'reggaeton colombiano']",209160,2021-03-26,day
Markus Schulz,Hanging in a Moment (Year in Review 2021),7iU2uhbFevKblGMChaMBHq,5zws4sXAIs0rgPEismc2nE,6OO0PboZcIWUWL7j2IyeoL,16,47,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",131613,2021-12-31,day
Nathan Evans,Wellerman - Sea Shanty,54OBgO0Xwu20Jak9TMXbR7,1AK6peN1DwvYRXN19cqWoP,1PKErrAhYFdfrDymGHRQRo,81,66,[],155333,2021-01-21,day
Armin van Buuren,Yama (Mixed),0OwsnVgDjC6pfG4VX8ICxA,4OaMsk8VihZmMNIx8oYdoo,0SfsnGyD8FpIN4U4WCkBZ5,24,72,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",97000,2021-12-09,day
Ryan Hurd,Chasing After You (with Maren Morris),1ZIKpMTRPqhwAoVXWY3tXI,5QUwCi1lbk0kZ5k87fRNbK,7lDVEkjIURPMyUYwoQRrpw,72,61,['contemporary country'],207973,2021-02-12,day
Roman Messer,Impulse (Mixed),0k1Poghq9hw5ZLiI0NyGSI,4OaMsk8VihZmMNIx8oYdoo,25DnzR3jtrD8StkyyRCvHR,24,47,"['progressive uplifting trance', 'russian trance', 'trance']",34739,2021-12-09,day
Mora,Volando - Remix,0G2zPzWqVjR68iNPmx2TBe,4MCZWUKxkvdMITh4KapBKX,0Q8NcsJwoCbZOHHW63su5S,84,79,"['latin', 'reggaeton', 'trap latino']",273474,2021-07-08,day
Just Her,Beautiful Nothing - Mixed,04VQ5clilC0BVRP4KlyKjq,3zIUPOvazNB5crfiDdXcwq,6SI2JOqTJwLVX63w28PxoL,19,34,"['deep techno', 'progressive house']",280986,2021-12-17,day
Taylor Swift,The Way I Loved You (Taylor’s Version),22bPsP2jCgbLUvh82U0Z3M,4hDok0OAJd57SGIT8xuWJH,06HL4z0CvFAxyc27GXpf02,79,92,['pop'],243136,2021-04-09,day
David Bowie,Seven Years In Tibet - 2021 Remaster,1YLR3jawITmnQB0DGHTAFg,0zL2nmuAvTxYOdQ5iqTTIV,0oSGxfWSnnOXhD2fKuz2Gy,15,76,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",381792,2021-11-26,day
Emmy Meli,I AM WOMAN,3nOz1U41SZZ0N3fuUWr9nb,4zxSM7n57ny7FztFtjSj7n,71szvmFWd7TUa7b6XmXj9k,80,60,[],232813,2021-11-19,day
015B,Elena Coda (feat. Elaine),6h8wBcW2Bx8pPVeCFQF2LV,0Gqz04ro60qAvB9JbGrsb6,4uU7KfTjcjyKUGWSaTzLu7,19,41,"['classic k-pop', 'k-indie', 'k-rock', 'korean electropop', 'korean pop']",263186,2022-02-24,day
DVRST,Close Eyes,3CLSHJv5aUROAN2vfOyCOh,3G0b8ob9anYQl8a1t3GpOF,0XFgyr4jwM0MGeZZW0VzA5,83,68,[],132346,2021-05-25,day
Cooltime Kids,Skinny Marinky Dinky Dink,5qMxsSMk7QEBjvdGhuPkUa,5pL4VA9ZMhKEstafBfBGYF,5Cx0MO39eG4ElGaD1juoZQ,12,36,"[""children's music"", 'kids dance party', 'kindie rock', ""preschool children's music""]",94373,2021-12-16,day
Yeat,Money Twërk,29Z5qdYEYNFxly8n6Dt7kp,05QOSu1AEcQxM5jvZFuann,3qiHUAX7zY4Qnjx8TNUzVx,72,79,['pluggnb'],139311,2021-06-10,day
Mysterious World Music,Beauty of the Lotus,1h7ZM2aWhaUBos7P0Fs0OJ,1pUgh9lDCWtm433GgY5bvc,1M25cy1w92G4Sf3Xnjogki,19,28,[],194584,2021-01-23,day
LISA,MONEY,7hU3IHwjX150XLoTVmjD0q,66OYt73mqan1hWa78BhfPd,5L1lO4eRHmJ7a0Q6csE5cT,81,70,['k-pop'],168227,2021-09-10,day
CRi,To You - Mixed,4OrTvuNF9I4CyVcGX19uc9,3zIUPOvazNB5crfiDdXcwq,3NaMuUYTIGm6CC3YqTuTvi,18,46,['montreal indie'],271686,2021-12-17,day
Moneybagg Yo,Time Today,0YrKSfpvflYnLSBd4Jtu6J,5ffogo3K3fYibGWa93IzUe,3tJoFztHeIJkJWMrx0td2f,71,76,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",136899,2021-04-23,day
Alesso,Years,2dx3YV0AhsygULQ2ojYVq0,3sEKHdAwlCOwRymaRriRp6,4AVFqumd2ogHFlRbKIjp1t,42,75,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",196346,2021-01-29,day
Chase Matthew,County Line,1V8LJmUEAleAHmBUaD0ZFI,01mFXTbIelBrBEs8Hw3QbI,7HTLVyjNf0VRxfIgNcfRRH,71,60,['contemporary country'],208208,2021-07-02,day
Elvis Costello & The Attractions,(I Don't Want To Go To) Chelsea - 2021 Remaster,1efiu11ae75jylGYzXI4eG,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,12,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",190306,1978-03-17,day
Cardi B,Up,1XXimziG1uhM0eDNCZCrUl,5BNrcvfbLyADks4RXPW7VP,4kYSro6naA4h99UJvo89HB,76,80,"['dance pop', 'pop', 'pop rap', 'rap']",156944,2021-02-05,day
Elvis Costello & The Attractions,"Radio, Radio - 2021 Remaster",3TnRlM3QWB5nJy5r5iKXm1,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,10,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",186213,1978-03-17,day
Drake,TSU,4s7QLoImIwmPi9L6dq1nVW,3SpBlxme9WbeQdI9kx7KAV,3TVXtAsR1Inumwj472S9r4,74,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",308755,2021-09-03,day
The Chieftains,The French March - Remastered 2021,57a5zZ5OBcDSvw8E7332hL,5uEItOPgtRlja2gULx4q7Q,6AnrSlk5Gp1YMXgaI3mWCL,12,45,"['celtic', 'irish folk']",291906,2021-11-12,day
Imagine Dragons,Enemy - From the series Arcane League of Legends,5UlnuulVAVmmesw4VzqHdG,2Y9Kal9IDz6JphsCfY6GzG,53XhwfbYqKCa1cC15pYq2q,82,86,"['modern rock', 'rock']",173381,2021-10-27,day
Icarus,Moment In Time - Mixed,5xpVICHVXJugGIGB6zq8FW,3zIUPOvazNB5crfiDdXcwq,0nUF7iT0e6D5xEl743Jfu3,19,46,['house'],271698,2021-12-17,day
Thomas Rhett,What’s Your Country Song,4oR2cCQGs0Yt0Mgr2diV6V,3W2BTPUHJX51hweWPNRenv,6x2LnllRG5uGarZMsD4iO8,72,74,"['contemporary country', 'country', 'country road', 'modern country rock']",171333,2021-04-30,day
DJ Fleg,Cali,73v6eaBWpcrRFSCbRIZIRG,7rG8qMZsPfA2NX6F5obD7q,1Z7hBUE3rZfN5yjsEJRjBD,34,28,['bboy'],147000,2021-11-21,day
BabySantana,Antisocial (feat. Slump6s),4KBJ6dFxtup8Ku4uQZcPQ8,5XOo1c28e4YMxp4uLh70qS,1xgl9yxqIVq8PEEMai38uV,73,62,"['hyperpop francais', 'pluggnb']",175333,2021-09-24,day
Enamour,Bending the Light,59otUUKu9g4Nv88ZcG9bEH,3qyF7adpUWWAu15eNjqS5r,6D1PUSzHf2Z4jTFIdhjJoO,21,40,"['organic house', 'progressive house']",391127,2021-12-03,day
Fuerza Regida,Me Acostumbre A Lo Bueno,1hHnCReCPe1FUkGLTeuCaC,1UtMaTZl4kau9NSFqc8wHp,0ys2OFYzWYB5hRDLCsBqxt,76,74,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",140983,2021-12-31,day
Tempo Giusto,Escape To A Better Future (ASOT 1047),6TXynm578XG95QplMFxtDs,6HVBy8FLAoYr6B2pd71n2o,0m0RB1rz2K4biPY7teHR6R,24,42,"['finnish edm', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'tech trance', 'trance', 'uplifting trance']",181050,2021-12-16,day
Gera MX,Botella Tras Botella,2MnLkFqY9Rpg9s3Zv6ZJdK,3Jv8XjzlQel3avRbOzysXB,2hejA1Dkf8v8R0koF44FvW,82,75,"['mexican hip hop', 'rap conciencia']",197333,2021-04-23,day
Durante,Whisper Cell - Mixed,2Lm5T4LxAwIZMX5IRjSuui,3zIUPOvazNB5crfiDdXcwq,1BqIPGrEhdjdLFpUzce2dh,17,51,[],401093,2021-12-17,day
Jnr Choi,TO THE MOON,5vUnjhBzRJJIAOJPde6zDx,70uNWLPkbci5L1bZI1Mzp6,1Z25ZlGHqqlr3o1UGQOfNn,82,64,[],152137,2021-11-06,day
Funcc.,Guilt,5uMnRbSAnanjzB6o8M1moT,65l0RTpKPAOhqKeePVHKFj,3vAvHFXAMYvfj5AO2CoYyX,14,38,"['focus beats', 'lo-fi jazzhop']",135000,2021-03-03,day
grentperez,Cherry Wine,1a1LrfgkTvfHFykIxcv8WU,7rmnI5M8WN5TaK0pZkLV7J,73BLwSX6gsNeVzS7DgI4xe,75,61,['chill r&b'],173286,2021-09-10,day
KOAN Sound,One Hand Clap - 2021 Remaster,2PAz7SyA7qbCuupnYgs11G,1jMfsw3GgKVzKzR8jxYoym,1NCLweIUpq8knzemBwAwoo,12,37,"['complextro', 'edm', 'electro house', 'filthstep', 'glitch']",387600,2021-06-11,day
Marca MP,Ya Acabo,4H3t8C59tXjKf1R2iKtc5M,07TMPBekE9j6Q1ae126ysU,44mEtidu0VdRkIqO4IbkNa,79,72,"['corridos tumbados', 'nueva musica mexicana', 'sierreno']",189408,2021-02-19,day
São Miguel,Hope in Balance - Mixed,0qRXo85KvM6LKPSchtQQFT,3zIUPOvazNB5crfiDdXcwq,1iVxCBBr46gznMxUBnnuMq,17,29,[],266492,2021-12-17,day
Calibre 50,A La Antigüita,798ahLNEcoFER7Vywg1FMT,4CK4qIkDBB1Knqwzkm12RZ,4jogXSSvlyMkODGSZ2wc2P,82,77,['musica mexicana'],156266,2021-02-05,day
Tinlicker,You Take My Hand - Mixed,14yyuBF2W5eJTCiG1Us9e8,3zIUPOvazNB5crfiDdXcwq,5EmEZjq8eHEC6qFnT63Lza,21,65,"['edm', 'tropical house']",371896,2021-12-17,day
Blessd,Medallo,6lX6l7OuA3qrnIRfdsr0dw,50SdnzlrXUMadt9JYeaJSh,1TA5sGRlKUJXBN4ZyJuDIX,86,74,"['reggaeton', 'trap latino']",233453,2021-10-27,day
Elvis Costello & The Attractions,Crawling To The U.S.A. - 2021 Remaster,3dh6dp9NXs779fQ08qHXZc,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,11,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",174786,1978-03-17,day
J. Cole,a m a r i,2cnKST6T9qUo2i907lm8zX,4JAvwK4APPArjIsOdGoJXX,6l3HvQ5sa6mXTsMTB19rO5,74,84,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",148421,2021-05-14,day
Elvis Costello & The Attractions,You Belong To Me - 2021 Remaster,2vqIUx4KM4Pa7aK8PP7PRD,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,10,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",143120,1978-03-17,day
Dayglow,Close To You,0brBOx8ejPXvBYnQkWquYK,0W3QgeP1ODhoOnKyfYTnle,6eJa3zG1QZLRB3xgRuyxbm,75,69,"['austindie', 'indie pop', 'modern rock']",194693,2021-05-21,day
Cooltime Kids,Eensy Weensy Spider,5ygKSnaTv4iixKEDD9H2aL,5pL4VA9ZMhKEstafBfBGYF,5Cx0MO39eG4ElGaD1juoZQ,10,36,"[""children's music"", 'kids dance party', 'kindie rock', ""preschool children's music""]",108573,2021-12-16,day
Ashnikko,Slumber Party (feat. Princess Nokia),11ZulcYY4lowvcQm4oe3VJ,438ToDoVaJH5aTIXXrlDyI,3PyJHH2wyfQK3WZrk9rpmP,77,69,"['dance pop', 'electropop', 'escape room', 'pop']",178404,2021-01-15,day
Years & Years,If You're Over Me,3PvBYnxGQIFlywSYZ70nQ7,3s3Gzc8i458HpaSb6PohRH,5vBSrE1xujD2FXYRarbAXc,21,70,"['dance pop', 'edm', 'gauze pop', 'pop', 'pop dance', 'tropical house']",189000,2021-01-07,day
Alesso,When I’m Gone (with Katy Perry),5902W4uHWzhtOff1UK7the,5itVTi6rI3MlOcWBxROxd9,4AVFqumd2ogHFlRbKIjp1t,82,75,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",161266,2021-12-29,day
Heavy-K,As'buyeli,3fpoN7kl6ZtOqqbk0enwpq,5CSL70ug8HGlHcYGbD79eA,0xAI0encQKIoTvNQXPh1ts,33,36,"['afro house', 'afro soul', 'south african house', 'south african pop']",426818,2021-12-17,day
Megan Thee Stallion,Thot Shit,5zNW5ARjYhJQJz1AChP33n,7gEGuvkVs79hY4tG7OYnzx,181bsRPaVXVlUKXrxwZfHK,74,80,"['dance pop', 'houston rap', 'pop', 'trap queen']",184634,2021-06-11,day
